current_path,proposed_new_path,category,size_mb,reason,compression_recommendation,safe_delete_after_backup
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_cdd_marjinal_etki_aylik.csv,archive_full/reports/2024_table_7_lasso_final_cdd_marjinal_etki_aylik.csv,validation_artifact,0.0045,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_cdd_marjinal_etki_aylik.txt,archive_full/reports/2024_table_7_lasso_final_cdd_marjinal_etki_aylik.txt,validation_artifact,0.0017,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_cdd_marjinal_etki_bilesenleri_aylik.csv,archive_full/reports/2024_table_7_lasso_final_cdd_marjinal_etki_bilesenleri_aylik.csv,validation_artifact,0.0118,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_cdd_marjinal_etki_bilesenleri_aylik.txt,archive_full/reports/2024_table_7_lasso_final_cdd_marjinal_etki_bilesenleri_aylik.txt,validation_artifact,0.0024,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_elastic_net_diyagnostik.csv,archive_full/reports/2024_table_7_lasso_final_elastic_net_diyagnostik.csv,validation_artifact,0.0013,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_elastic_net_diyagnostik.txt,archive_full/reports/2024_table_7_lasso_final_elastic_net_diyagnostik.txt,validation_artifact,0.0005,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_elastic_net_katsayilari.csv,archive_full/reports/2024_table_7_lasso_final_elastic_net_katsayilari.csv,validation_artifact,0.0069,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_elastic_net_katsayilari.txt,archive_full/reports/2024_table_7_lasso_final_elastic_net_katsayilari.txt,validation_artifact,0.0015,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_hdd_marjinal_etki_aylik.csv,archive_full/reports/2024_table_7_lasso_final_hdd_marjinal_etki_aylik.csv,validation_artifact,0.0047,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_hdd_marjinal_etki_aylik.txt,archive_full/reports/2024_table_7_lasso_final_hdd_marjinal_etki_aylik.txt,validation_artifact,0.0017,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_hdd_marjinal_etki_bilesenleri_aylik.csv,archive_full/reports/2024_table_7_lasso_final_hdd_marjinal_etki_bilesenleri_aylik.csv,validation_artifact,0.0209,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_hdd_marjinal_etki_bilesenleri_aylik.txt,archive_full/reports/2024_table_7_lasso_final_hdd_marjinal_etki_bilesenleri_aylik.txt,validation_artifact,0.0038,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_model_diyagnostik.csv,archive_full/reports/2024_table_7_lasso_final_model_diyagnostik.csv,validation_artifact,0.0013,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_model_diyagnostik.txt,archive_full/reports/2024_table_7_lasso_final_model_diyagnostik.txt,validation_artifact,0.0007,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_ols_ozeti.txt,archive_full/reports/2024_table_7_lasso_final_ols_ozeti.txt,validation_artifact,0.0042,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_ols_regresyon_tablosu.csv,archive_full/reports/2024_table_7_lasso_final_ols_regresyon_tablosu.csv,validation_artifact,0.0107,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_ols_regresyon_tablosu.txt,archive_full/reports/2024_table_7_lasso_final_ols_regresyon_tablosu.txt,validation_artifact,0.0022,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_ridge_diyagnostik.csv,archive_full/reports/2024_table_7_lasso_final_ridge_diyagnostik.csv,validation_artifact,0.0013,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_ridge_diyagnostik.txt,archive_full/reports/2024_table_7_lasso_final_ridge_diyagnostik.txt,validation_artifact,0.0005,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_ridge_katsayilari.csv,archive_full/reports/2024_table_7_lasso_final_ridge_katsayilari.csv,validation_artifact,0.0068,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_ridge_katsayilari.txt,archive_full/reports/2024_table_7_lasso_final_ridge_katsayilari.txt,validation_artifact,0.0015,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_standardizasyon_bazlari.csv,archive_full/reports/2024_table_7_lasso_final_standardizasyon_bazlari.csv,validation_artifact,0.0059,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_tasarim_degisenleri.csv,archive_full/reports/2024_table_7_lasso_final_tasarim_degisenleri.csv,validation_artifact,0.0008,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_vif_tablosu.csv,archive_full/reports/2024_table_7_lasso_final_vif_tablosu.csv,validation_artifact,0.0064,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_final_vif_tablosu.txt,archive_full/reports/2024_table_7_lasso_final_vif_tablosu.txt,validation_artifact,0.001,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_interaction_adaylari.csv,archive_full/reports/2024_table_7_lasso_interaction_adaylari.csv,validation_artifact,0.0075,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_interaction_adaylari.txt,archive_full/reports/2024_table_7_lasso_interaction_adaylari.txt,validation_artifact,0.0038,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_interactionli_model_diyagnostik.csv,archive_full/reports/2024_table_7_lasso_interactionli_model_diyagnostik.csv,validation_artifact,0.0014,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_interactionli_ols_ozeti.txt,archive_full/reports/2024_table_7_lasso_interactionli_ols_ozeti.txt,validation_artifact,0.0028,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_interactionli_ols_regresyon_tablosu.csv,archive_full/reports/2024_table_7_lasso_interactionli_ols_regresyon_tablosu.csv,validation_artifact,0.0031,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_interactionli_standardizasyon_bazlari.csv,archive_full/reports/2024_table_7_lasso_interactionli_standardizasyon_bazlari.csv,validation_artifact,0.0016,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_interactionli_vif_tablosu.csv,archive_full/reports/2024_table_7_lasso_interactionli_vif_tablosu.csv,validation_artifact,0.0017,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_interactionli_vif_tablosu.txt,archive_full/reports/2024_table_7_lasso_interactionli_vif_tablosu.txt,validation_artifact,0.0006,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_ozet_metrikleri.csv,archive_full/reports/2024_table_7_lasso_ozet_metrikleri.csv,validation_artifact,0.001,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_ozet_metrikleri.txt,archive_full/reports/2024_table_7_lasso_ozet_metrikleri.txt,validation_artifact,0.0005,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_secilen_interactionlar.csv,archive_full/reports/2024_table_7_lasso_secilen_interactionlar.csv,validation_artifact,0.0052,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_lasso_secilen_interactionlar.txt,archive_full/reports/2024_table_7_lasso_secilen_interactionlar.txt,validation_artifact,0.0016,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_model_diyagnostik.csv,archive_full/reports/2024_table_7_model_diyagnostik.csv,validation_artifact,0.0012,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_ols_ozeti.txt,archive_full/reports/2024_table_7_ols_ozeti.txt,validation_artifact,0.0023,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_ols_regresyon_tablosu.csv,archive_full/reports/2024_table_7_ols_regresyon_tablosu.csv,validation_artifact,0.0015,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_standardizasyon_bazlari.csv,archive_full/reports/2024_table_7_standardizasyon_bazlari.csv,validation_artifact,0.0005,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_vif_tablosu.csv,archive_full/reports/2024_table_7_vif_tablosu.csv,validation_artifact,0.0007,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_7_vif_tablosu.txt,archive_full/reports/2024_table_7_vif_tablosu.txt,validation_artifact,0.0004,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_cdd_marjinal_etki_aylik.csv,archive_full/reports/2024_table_8_lasso_final_cdd_marjinal_etki_aylik.csv,validation_artifact,0.0044,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_cdd_marjinal_etki_aylik.txt,archive_full/reports/2024_table_8_lasso_final_cdd_marjinal_etki_aylik.txt,validation_artifact,0.0017,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_cdd_marjinal_etki_bilesenleri_aylik.csv,archive_full/reports/2024_table_8_lasso_final_cdd_marjinal_etki_bilesenleri_aylik.csv,validation_artifact,0.0148,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_cdd_marjinal_etki_bilesenleri_aylik.txt,archive_full/reports/2024_table_8_lasso_final_cdd_marjinal_etki_bilesenleri_aylik.txt,validation_artifact,0.0028,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_elastic_net_diyagnostik.csv,archive_full/reports/2024_table_8_lasso_final_elastic_net_diyagnostik.csv,validation_artifact,0.0013,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_elastic_net_diyagnostik.txt,archive_full/reports/2024_table_8_lasso_final_elastic_net_diyagnostik.txt,validation_artifact,0.0005,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_elastic_net_katsayilari.csv,archive_full/reports/2024_table_8_lasso_final_elastic_net_katsayilari.csv,validation_artifact,0.0072,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_elastic_net_katsayilari.txt,archive_full/reports/2024_table_8_lasso_final_elastic_net_katsayilari.txt,validation_artifact,0.0016,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_hdd_marjinal_etki_aylik.csv,archive_full/reports/2024_table_8_lasso_final_hdd_marjinal_etki_aylik.csv,validation_artifact,0.0046,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_hdd_marjinal_etki_aylik.txt,archive_full/reports/2024_table_8_lasso_final_hdd_marjinal_etki_aylik.txt,validation_artifact,0.0017,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_hdd_marjinal_etki_bilesenleri_aylik.csv,archive_full/reports/2024_table_8_lasso_final_hdd_marjinal_etki_bilesenleri_aylik.csv,validation_artifact,0.0238,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_hdd_marjinal_etki_bilesenleri_aylik.txt,archive_full/reports/2024_table_8_lasso_final_hdd_marjinal_etki_bilesenleri_aylik.txt,validation_artifact,0.0042,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_model_diyagnostik.csv,archive_full/reports/2024_table_8_lasso_final_model_diyagnostik.csv,validation_artifact,0.0013,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_model_diyagnostik.txt,archive_full/reports/2024_table_8_lasso_final_model_diyagnostik.txt,validation_artifact,0.0007,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_ols_ozeti.txt,archive_full/reports/2024_table_8_lasso_final_ols_ozeti.txt,validation_artifact,0.0043,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_ols_regresyon_tablosu.csv,archive_full/reports/2024_table_8_lasso_final_ols_regresyon_tablosu.csv,validation_artifact,0.0107,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_ols_regresyon_tablosu.txt,archive_full/reports/2024_table_8_lasso_final_ols_regresyon_tablosu.txt,validation_artifact,0.0023,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_ridge_diyagnostik.csv,archive_full/reports/2024_table_8_lasso_final_ridge_diyagnostik.csv,validation_artifact,0.0013,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_ridge_diyagnostik.txt,archive_full/reports/2024_table_8_lasso_final_ridge_diyagnostik.txt,validation_artifact,0.0005,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_ridge_katsayilari.csv,archive_full/reports/2024_table_8_lasso_final_ridge_katsayilari.csv,validation_artifact,0.007,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_ridge_katsayilari.txt,archive_full/reports/2024_table_8_lasso_final_ridge_katsayilari.txt,validation_artifact,0.0015,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_standardizasyon_bazlari.csv,archive_full/reports/2024_table_8_lasso_final_standardizasyon_bazlari.csv,validation_artifact,0.0062,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_tasarim_degisenleri.csv,archive_full/reports/2024_table_8_lasso_final_tasarim_degisenleri.csv,validation_artifact,0.0007,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_vif_tablosu.csv,archive_full/reports/2024_table_8_lasso_final_vif_tablosu.csv,validation_artifact,0.0067,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_final_vif_tablosu.txt,archive_full/reports/2024_table_8_lasso_final_vif_tablosu.txt,validation_artifact,0.001,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_interaction_adaylari.csv,archive_full/reports/2024_table_8_lasso_interaction_adaylari.csv,validation_artifact,0.0075,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_interaction_adaylari.txt,archive_full/reports/2024_table_8_lasso_interaction_adaylari.txt,validation_artifact,0.0038,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_interactionli_model_diyagnostik.csv,archive_full/reports/2024_table_8_lasso_interactionli_model_diyagnostik.csv,validation_artifact,0.0014,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_interactionli_ols_ozeti.txt,archive_full/reports/2024_table_8_lasso_interactionli_ols_ozeti.txt,validation_artifact,0.0028,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_interactionli_ols_regresyon_tablosu.csv,archive_full/reports/2024_table_8_lasso_interactionli_ols_regresyon_tablosu.csv,validation_artifact,0.003,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_interactionli_standardizasyon_bazlari.csv,archive_full/reports/2024_table_8_lasso_interactionli_standardizasyon_bazlari.csv,validation_artifact,0.0016,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_interactionli_vif_tablosu.csv,archive_full/reports/2024_table_8_lasso_interactionli_vif_tablosu.csv,validation_artifact,0.0017,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_interactionli_vif_tablosu.txt,archive_full/reports/2024_table_8_lasso_interactionli_vif_tablosu.txt,validation_artifact,0.0006,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_ozet_metrikleri.csv,archive_full/reports/2024_table_8_lasso_ozet_metrikleri.csv,validation_artifact,0.001,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_ozet_metrikleri.txt,archive_full/reports/2024_table_8_lasso_ozet_metrikleri.txt,validation_artifact,0.0005,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_secilen_interactionlar.csv,archive_full/reports/2024_table_8_lasso_secilen_interactionlar.csv,validation_artifact,0.0054,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_lasso_secilen_interactionlar.txt,archive_full/reports/2024_table_8_lasso_secilen_interactionlar.txt,validation_artifact,0.0016,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_model_diyagnostik.csv,archive_full/reports/2024_table_8_model_diyagnostik.csv,validation_artifact,0.0012,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_ols_ozeti.txt,archive_full/reports/2024_table_8_ols_ozeti.txt,validation_artifact,0.0023,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_ols_regresyon_tablosu.csv,archive_full/reports/2024_table_8_ols_regresyon_tablosu.csv,validation_artifact,0.0015,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_standardizasyon_bazlari.csv,archive_full/reports/2024_table_8_standardizasyon_bazlari.csv,validation_artifact,0.0006,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_vif_tablosu.csv,archive_full/reports/2024_table_8_vif_tablosu.csv,validation_artifact,0.0007,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_8_vif_tablosu.txt,archive_full/reports/2024_table_8_vif_tablosu.txt,validation_artifact,0.0004,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_final_cdd_marjinal_etki_aylik.csv,archive_full/reports/2024_tum_lasso_final_cdd_marjinal_etki_aylik.csv,validation_artifact,0.0329,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_final_elastic_net_diyagnostikleri.csv,archive_full/reports/2024_tum_lasso_final_elastic_net_diyagnostikleri.csv,validation_artifact,0.0099,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_final_elastic_net_katsayilari.csv,archive_full/reports/2024_tum_lasso_final_elastic_net_katsayilari.csv,validation_artifact,0.0451,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_final_hdd_marjinal_etki_aylik.csv,archive_full/reports/2024_tum_lasso_final_hdd_marjinal_etki_aylik.csv,validation_artifact,0.0341,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_final_model_diyagnostikleri.csv,archive_full/reports/2024_tum_lasso_final_model_diyagnostikleri.csv,validation_artifact,0.0094,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_final_ols_tablolari.csv,archive_full/reports/2024_tum_lasso_final_ols_tablolari.csv,validation_artifact,0.0683,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_final_ridge_diyagnostikleri.csv,archive_full/reports/2024_tum_lasso_final_ridge_diyagnostikleri.csv,validation_artifact,0.0095,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_final_ridge_katsayilari.csv,archive_full/reports/2024_tum_lasso_final_ridge_katsayilari.csv,validation_artifact,0.0439,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_final_standardizasyon_bazlari.csv,archive_full/reports/2024_tum_lasso_final_standardizasyon_bazlari.csv,validation_artifact,0.0153,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_final_vif_tablolari.csv,archive_full/reports/2024_tum_lasso_final_vif_tablolari.csv,validation_artifact,0.0421,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_interaction_adaylari.csv,archive_full/reports/2024_tum_lasso_interaction_adaylari.csv,validation_artifact,0.0493,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_interactionli_model_diyagnostikleri.csv,archive_full/reports/2024_tum_lasso_interactionli_model_diyagnostikleri.csv,validation_artifact,0.0084,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_interactionli_ols_tablolari.csv,archive_full/reports/2024_tum_lasso_interactionli_ols_tablolari.csv,validation_artifact,0.0258,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_interactionli_standardizasyon_bazlari.csv,archive_full/reports/2024_tum_lasso_interactionli_standardizasyon_bazlari.csv,validation_artifact,0.0129,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_interactionli_vif_tablolari.csv,archive_full/reports/2024_tum_lasso_interactionli_vif_tablolari.csv,validation_artifact,0.0151,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_ozet_metrikleri.csv,archive_full/reports/2024_tum_lasso_ozet_metrikleri.csv,validation_artifact,0.0073,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_secilen_interactionlar.csv,archive_full/reports/2024_tum_lasso_secilen_interactionlar.csv,validation_artifact,0.027,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_lasso_secilen_interactionlar.txt,archive_full/reports/2024_tum_lasso_secilen_interactionlar.txt,validation_artifact,0.0115,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_model_diyagnostikleri.csv,archive_full/reports/2024_tum_model_diyagnostikleri.csv,validation_artifact,0.0088,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_ols_regresyon_tablolari.csv,archive_full/reports/2024_tum_ols_regresyon_tablolari.csv,validation_artifact,0.0116,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_standardizasyon_bazlari.csv,archive_full/reports/2024_tum_standardizasyon_bazlari.csv,validation_artifact,0.0032,report or validation artifact kept in full archive only,not_needed,no
